doctype,item_name,valuation_rate,image,item_group,item_code,stock_uom,standard_rate,opening_stock,warehouse
Item,"Chilli - Bajji, Mild (Loose)",20.13,https://www.bigbasket.com/media/uploads/p/l/10000079_16-fresho-chilli-bajji-mild.jpg,Fruits & Vegetables,ITEM1484,kg,20,980,Stores-WH
Item,Oxygen Moisture Shampoo,725,https://www.bigbasket.com/media/uploads/p/l/40057970_3-dove-oxygen-moisture-shampoo.jpg,Beauty & Hygiene,ITEM1485,kg,725,694,Stores-WH
Item,Oxygen Moisture Shampoo,185,https://www.bigbasket.com/media/uploads/p/l/40025717_5-dove-oxygen-moisture-shampoo.jpg,Beauty & Hygiene,ITEM1486,kg,185,137,Stores-WH
Item,Oxygen Moisture Shampoo,340,https://www.bigbasket.com/media/uploads/p/l/40025718_5-dove-oxygen-moisture-shampoo.jpg,Beauty & Hygiene,ITEM1487,kg,340,680,Stores-WH
Item,Kasuri Methi Whole - Enhances Flavour,90,https://www.bigbasket.com/media/uploads/p/l/30006796_4-catch-kasuri-methi-whole.jpg,"Foodgrains, Oil & Masala",ITEM1488,kg,90,144,Stores-WH
Item,Kasuri Methi - Enhances Flavour,26,https://www.bigbasket.com/media/uploads/p/l/30006794_5-catch-kasuri-methi.jpg,"Foodgrains, Oil & Masala",ITEM1489,kg,26,899,Stores-WH
Item,Kasuri Methi - Enhances Flavour,50,https://www.bigbasket.com/media/uploads/p/l/30006795_3-catch-kasuri-methi.jpg,"Foodgrains, Oil & Masala",ITEM1490,kg,50,209,Stores-WH
Item,Kasuri Methi,100,https://www.bigbasket.com/media/uploads/p/l/1212956_1-catch-kasuri-methi.jpg,"Foodgrains, Oil & Masala",ITEM1491,kg,100,237,Stores-WH
Item,"New Dry Diapers - Large, Double Leak Guard, Prevents Leakage",949,https://www.bigbasket.com/media/uploads/p/l/100393172_11-huggies-new-dry-diapers-large-8-14-kg.jpg,Baby Care,ITEM1492,kg,949,530,Stores-WH
Item,New Dry Diapers - Large Size,1898,https://www.bigbasket.com/media/uploads/p/l/1212886_1-huggies-new-dry-diapers-large-size.jpg,Baby Care,ITEM1493,kg,1898,192,Stores-WH
Item,"New Dry Diapers - Large, Prevent Rash, Highly Absorbent",470,https://www.bigbasket.com/media/uploads/p/l/267727_11-huggies-new-dry-diapers-large.jpg,Baby Care,ITEM1494,kg,470,437,Stores-WH
Item,Mutton - Curry Cut 500 g + Chicken Seekh Kabab Regular 500 g,1123,https://www.bigbasket.com/media/uploads/p/l/1221194_1-fresho-mutton-curry-cut-500-g-chicken-seekh-kabab-regular-500-g.jpg,"Eggs, Meat & Fish",ITEM1495,kg,1123,938,Stores-WH
Item,"Waffy Wafers - Pineapple Flavoured, Creamy & Crunchy",50,https://www.bigbasket.com/media/uploads/p/l/40111947_10-dukes-waffy-wafers-pineapple-flavour.jpg,Snacks & Branded Foods,ITEM1496,kg,50,650,Stores-WH
Item,Mutton - Curry Cut 500 g + Chicken Seekh Kabab Punjabi 500 g,1133,https://www.bigbasket.com/media/uploads/p/l/1221196_1-fresho-mutton-curry-cut-500-g-chicken-seekh-kabab-punjabi-500-g.jpg,"Eggs, Meat & Fish",ITEM1497,kg,1133,468,Stores-WH
Item,Organic - Ponni Raw Rice/Akki,475,https://www.bigbasket.com/media/uploads/p/l/40085738_9-bb-royal-organic-ponni-raw-rice.jpg,"Foodgrains, Oil & Masala",ITEM1498,kg,475,753,Stores-WH
Item,Organic - Ponni Raw Rice/Akki,96,https://www.bigbasket.com/media/uploads/p/l/40085739_9-bb-royal-organic-ponni-raw-rice.jpg,"Foodgrains, Oil & Masala",ITEM1499,kg,96,340,Stores-WH
Item,Organic - Ponni Raw Rice/Akki,849,https://www.bigbasket.com/media/uploads/p/l/40127668_12-bb-royal-organic-ponni-raw-rice.jpg,"Foodgrains, Oil & Masala",ITEM1500,kg,849,104,Stores-WH
Item,Organic - Ponni Raw Rice,950,https://www.bigbasket.com/media/uploads/p/l/1209746_1-bb-royal-organic-ponni-raw-rice.jpg,"Foodgrains, Oil & Masala",ITEM1501,kg,950,926,Stores-WH
Item,"Fairness Cream - Helps In Dark Spot Reduction, Sun Protection, Oil Reduction, For Men",155,https://www.bigbasket.com/media/uploads/p/l/263923_5-fair-and-handsome-fairness-cream-helps-in-dark-spot-reduction-sun-protection-oil-reduction-for-men.jpg,Beauty & Hygiene,ITEM1502,kg,155,548,Stores-WH
Item,"Fairness Cream - For Men, Helps In Dark Spot & Oil Reduction, Sun Protection",85,https://www.bigbasket.com/media/uploads/p/l/263924_3-fair-and-handsome-fairness-cream-for-men-helps-in-dark-spot-oil-reduction-sun-protection.jpg,Beauty & Hygiene,ITEM1503,kg,85,814,Stores-WH
Item,"Signature Body Deodorant Spray - Mysterious, Long Lasting, No Gas, For Men",370,https://www.bigbasket.com/media/uploads/p/l/40249008_1-axe-signature-body-deodorant-spray-mysterious-long-lasting-no-gas-for-men.jpg,Beauty & Hygiene,ITEM1504,kg,370,220,Stores-WH
Item,Signature Mysterious No Gas Body Deodorant - For Men,560,https://www.bigbasket.com/media/uploads/p/l/1213523_3-axe-signature-mysterious-no-gas-body-deodorant-for-men.jpg,Beauty & Hygiene,ITEM1505,kg,560,665,Stores-WH
Item,"Signature - Mysterious, Long Lasting, No Gas, Deodorant Bodyspray, Perfume For Men",280,https://www.bigbasket.com/media/uploads/p/l/40158279_3-axe-signature-mysterious-long-lasting-no-gas-deodorant-bodyspray-perfume-for-men.jpg,Beauty & Hygiene,ITEM1506,kg,280,269,Stores-WH
Item,"Pre Shave Foam - Classic, Regular",90,https://www.bigbasket.com/media/uploads/p/l/20004810_2-gillette-pre-shave-foam-classic-regular.jpg,Beauty & Hygiene,ITEM1507,kg,90,155,Stores-WH
Item,"Pre Shave Foam - Classic Regular, Provides Rich, Creamy Lather",199,https://www.bigbasket.com/media/uploads/p/l/307903_5-gillette-pre-shave-foam-classic-regular.jpg,Beauty & Hygiene,ITEM1508,kg,199,1000,Stores-WH
Item,Mutton - Curry Cut 500 g + Chicken Seekh Kabab Malai N Cheese 500 g,1133,https://www.bigbasket.com/media/uploads/p/l/1221198_1-fresho-mutton-curry-cut-500-g-chicken-seekh-kabab-malai-n-cheese-500-g.jpg,"Eggs, Meat & Fish",ITEM1509,kg,1133,629,Stores-WH
Item,Rings - Tomato Twist,50,https://www.bigbasket.com/media/uploads/p/l/40208852_1-too-yul-rings-tomato-twist.jpg,Snacks & Branded Foods,ITEM1510,kg,50,931,Stores-WH
Item,Rings - Tomato Twist,100,https://www.bigbasket.com/media/uploads/p/l/1213759_2-too-yul-rings-tomato-twist.jpg,Snacks & Branded Foods,ITEM1511,kg,100,880,Stores-WH
Item,"Ayurvedic Shampoo - For Strong, Healthy Hair",525,https://www.bigbasket.com/media/uploads/p/l/40177541_4-dabur-vatika-ayurvedic-shampoo-power-of-dus-poshan-for-10-hair-problems.jpg,Beauty & Hygiene,ITEM1512,kg,525,593,Stores-WH
Item,Ayurvedic Shampoo  -  Damage Therapy,699,https://www.bigbasket.com/media/uploads/p/l/40220623_3-dabur-vatika-ayurvedic-shampoo-damage-therapy.jpg,Beauty & Hygiene,ITEM1513,kg,699,823,Stores-WH
Item,Kashmiri Rajma/Capparadavare,80,https://www.bigbasket.com/media/uploads/p/l/40159932_2-super-saver-kashmiri-rajma.jpg,"Foodgrains, Oil & Masala",ITEM1514,kg,80,457,Stores-WH
Item,Mutton - Curry Cut 500 g + Mutton Seekh Kabab Regular 500 g,1313,https://www.bigbasket.com/media/uploads/p/l/1221193_1-fresho-mutton-curry-cut-500-g-mutton-seekh-kabab-regular-500-g.jpg,"Eggs, Meat & Fish",ITEM1515,kg,1313,362,Stores-WH
Item,Sensitive Plus Toothpaste 70g+Soft Bristles Toothbrush 4pcs+Mouthwash Plax 250ml,465,https://www.bigbasket.com/media/uploads/p/l/1212660_1-colgate-sensitive-plus-toothpaste-70gsoft-bristles-toothbrush-4pcsmouthwash-plax-250ml.jpg,Beauty & Hygiene,ITEM1516,kg,465,958,Stores-WH
Item,Advanced Haircare Solution Hair Shampoo - Lively Clean,145,https://www.bigbasket.com/media/uploads/p/l/20004723_10-pantene-advanced-hair-care-solution-shampoo-lively-clean.jpg,Beauty & Hygiene,ITEM1517,kg,145,451,Stores-WH
Item,Advanced Haircare Solution Hair Shampoo - Lively Clean,305,https://www.bigbasket.com/media/uploads/p/l/20004724_10-pantene-advanced-hair-care-solution-shampoo-lively-clean.jpg,Beauty & Hygiene,ITEM1518,kg,305,702,Stores-WH
Item,Advanced Haircare Solution Hair Shampoo - Lively Clean,645,https://www.bigbasket.com/media/uploads/p/l/20004725_13-pantene-pro-v-advanced-haircare-solution-shampoo-lively-clean-strengthens-roots.jpg,Beauty & Hygiene,ITEM1519,kg,645,581,Stores-WH
Item,Advanced Haircare Solution Hair Shampoo - Lively Clean,65,https://www.bigbasket.com/media/uploads/p/l/307919_10-pantene-advanced-hair-care-solution-shampoo-lively-clean.jpg,Beauty & Hygiene,ITEM1520,kg,65,246,Stores-WH
Item,Mutton - Curry Cut 500 g + Chicken Seekh Kabab Lime N Pudina 500 g,1258,https://www.bigbasket.com/media/uploads/p/l/1221197_1-fresho-mutton-curry-cut-500-g-chicken-seekh-kabab-lime-n-pudina-500-g.jpg,"Eggs, Meat & Fish",ITEM1521,kg,1258,248,Stores-WH
Item,Raisins/Ona Drakshi - Netal,80,https://www.bigbasket.com/media/uploads/p/l/10000505_8-bb-royal-raisinskishmish-netal.jpg,"Foodgrains, Oil & Masala",ITEM1522,kg,80,728,Stores-WH
Item,Raisins/Ona Drakshi - Netal,160,https://www.bigbasket.com/media/uploads/p/l/10000531_7-bb-royal-raisinskishmish-netal.jpg,"Foodgrains, Oil & Masala",ITEM1523,kg,160,774,Stores-WH
Item,Kolkata/Bengali Pabda Fish - Whole Cleaned,1195,https://www.bigbasket.com/media/uploads/p/l/40048856_3-fresho-pabda-whole-cut-pieces.jpg,"Eggs, Meat & Fish",ITEM1524,kg,1195,703,Stores-WH
Item,"Kolkata/Bengali Pabda - Whole Cleaned, 10-12 pcs",628,https://www.bigbasket.com/media/uploads/p/l/40005334_3-fresho-pabda-whole-cleaned-preservative-free-10-12-pcs.jpg,"Eggs, Meat & Fish",ITEM1525,kg,628,945,Stores-WH
Item,Kolkata/Bengali Pabda Fish - Whole Cleaned,332,https://www.bigbasket.com/media/uploads/p/l/40048855_3-fresho-pabda-whole-cut-pieces.jpg,"Eggs, Meat & Fish",ITEM1526,kg,332,564,Stores-WH
Item,Baby Accessories & Vegetable Liquid Cleanser,299,https://www.bigbasket.com/media/uploads/p/l/40022484_3-mee-mee-baby-accessories-vegetable-liquid-cleanser.jpg,Baby Care,ITEM1527,kg,299,352,Stores-WH
Item,Baby Accessories & Vegetable Liquid Cleanser,799,https://www.bigbasket.com/media/uploads/p/l/40022485_8-mee-mee-baby-accessories-vegetable-liquid-cleanser.jpg,Baby Care,ITEM1528,kg,799,653,Stores-WH
Item,Baby Accessories & Vegetable Liquid Cleanser,649,https://www.bigbasket.com/media/uploads/p/l/40022486_8-mee-mee-baby-accessories-vegetable-liquid-cleanser.jpg,Baby Care,ITEM1529,kg,649,203,Stores-WH
Item,Baby Accessories & Vegetable Liquid Cleanser,399,https://www.bigbasket.com/media/uploads/p/l/40022487_8-mee-mee-baby-accessories-vegetable-liquid-cleanser.jpg,Baby Care,ITEM1530,kg,399,535,Stores-WH
Item,"Cold Extracted Juice - Mixed Fruit, 1lt + Sugarcane, 1lt",420,https://www.bigbasket.com/media/uploads/p/l/1205176_3-raw-pressery-cold-extracted-juice-mixed-fruit-1lt-sugarcane-1lt.jpg,Beverages,ITEM1531,kg,420,374,Stores-WH
Item,BB Home Loofah Pink BH-09 PNK 1 pc + palmolive Shower Gel Absolute Relax 750ml,748,https://www.bigbasket.com/media/uploads/p/l/1209691_1-bb-combo-bb-home-loofah-pink-bh-09-pnk-1-pc-palmolive-shower-gel-absolute-relax-750ml.jpg,Beauty & Hygiene,ITEM1532,kg,748,557,Stores-WH
Item,Anti Cavity Clove Oil Toothpaste,183,https://www.bigbasket.com/media/uploads/p/l/40165196_1-lever-ayush-anti-cavity-clove-oil-toothpaste.jpg,Beauty & Hygiene,ITEM1533,kg,183,412,Stores-WH
Item,Anti-Cavity Natural Ayurvedic Clove Oil Toothpaste,50,https://www.bigbasket.com/media/uploads/p/l/40111813_2-lever-ayush-anti-cavity-natural-ayurvedic-clove-oil-toothpaste.jpg,Beauty & Hygiene,ITEM1534,kg,50,287,Stores-WH
Item,Anti-Cavity Natural Ayurvedic Clove Oil Toothpaste,100,https://www.bigbasket.com/media/uploads/p/l/40111814_2-lever-ayush-anti-cavity-natural-ayurvedic-clove-oil-toothpaste.jpg,Beauty & Hygiene,ITEM1535,kg,100,469,Stores-WH
Item,Farmlite Biscuit - Cookies - Oats & Raisins,65,https://www.bigbasket.com/media/uploads/p/l/40007920_9-sunfeast-farmlite-biscuit-cookies-oats-raisins.jpg,Snacks & Branded Foods,ITEM1536,kg,65,342,Stores-WH
Item,Farmlite Biscuit - Oats & Raisins,195,https://www.bigbasket.com/media/uploads/p/l/1202651_5-sunfeast-farmlite-biscuit-oats-raisins.jpg,Snacks & Branded Foods,ITEM1537,kg,195,816,Stores-WH
Item,Cold Extracted Juice - Pomegranate,850,https://www.bigbasket.com/media/uploads/p/l/1209478_5-raw-pressery-cold-extracted-juice-pomegranate.jpg,Beverages,ITEM1538,kg,850,419,Stores-WH
Item,Cold Extracted Juice - Pomegranate,300,https://www.bigbasket.com/media/uploads/p/l/1206926_2-raw-pressery-cold-extracted-juice-pomegranate.jpg,Beverages,ITEM1539,kg,300,60,Stores-WH
Item,Cold Extracted Juice - Pomegranate,425,https://www.bigbasket.com/media/uploads/p/l/40086193_7-raw-pressery-cold-extracted-juice-pomegranate.jpg,Beverages,ITEM1540,kg,425,355,Stores-WH
Item,Cold Extracted Juice - Pomegranate,150,https://www.bigbasket.com/media/uploads/p/l/40065042_6-raw-pressery-cold-extracted-juice-pomegranate.jpg,Beverages,ITEM1541,kg,150,626,Stores-WH
Item,"Cold Extracted Juice - Basics, Pomegranate",750,https://www.bigbasket.com/media/uploads/p/l/1213843_1-raw-pressery-cold-extracted-juice-basics-pomegranate.jpg,Beverages,ITEM1542,kg,750,366,Stores-WH
Item,100% Natural Cold Pressed Juice - Pomegranate,600,https://www.bigbasket.com/media/uploads/p/l/1209493_4-raw-pressery-100-natural-cold-pressed-juice-pomegranate.jpg,Beverages,ITEM1543,kg,600,175,Stores-WH
Item,Cold Extracted Juice - Pomegranate,450,https://www.bigbasket.com/media/uploads/p/l/1208633_2-raw-pressery-cold-extracted-juice-pomegranate.jpg,Beverages,ITEM1544,kg,450,120,Stores-WH
Item,Potato Chips,50,https://www.bigbasket.com/media/uploads/p/l/40091349_2-sanjay-sanjay-potato-chips-plain.jpg,Snacks & Branded Foods,ITEM1545,kg,50,454,Stores-WH
Item,Popular Plastic bathing Mug - Blue,49,https://www.bigbasket.com/media/uploads/p/l/40172187_6-bb-home-popular-plastic-bathing-mug-blue.jpg,Cleaning & Household,ITEM1546,kg,49,452,Stores-WH
Item,Popular Plastic Bathing Mug - Blue,118,https://www.bigbasket.com/media/uploads/p/l/1213220_2-bb-home-popular-plastic-bathing-mug-blue.jpg,Cleaning & Household,ITEM1547,kg,118,851,Stores-WH
Item,Popular Plastic Bathing Mug - Blue,59,https://www.bigbasket.com/media/uploads/p/l/40172189_7-bb-home-popular-plastic-bathing-mug-blue.jpg,Cleaning & Household,ITEM1548,kg,59,581,Stores-WH
Item,Popular Plastic Bathing Mug - Blue,98,https://www.bigbasket.com/media/uploads/p/l/1213197_2-bb-home-popular-plastic-bathing-mug-blue.jpg,Cleaning & Household,ITEM1549,kg,98,403,Stores-WH
Item,"Chicken Thigh - Boneless, Without Skin",396,https://www.bigbasket.com/media/uploads/p/l/40227606_1-fresho-chicken-thigh-boneless-without-skin.jpg,"Eggs, Meat & Fish",ITEM1550,kg,396,866,Stores-WH
Item,"Chicken Thigh - Boneless Without Skin, Soft & Tender",221,https://www.bigbasket.com/media/uploads/p/l/40227607_1-fresho-chicken-thigh-boneless-without-skin-soft-tender.jpg,"Eggs, Meat & Fish",ITEM1551,kg,221,303,Stores-WH
Item,Morning Dew Deodorant - For Women,900,https://www.bigbasket.com/media/uploads/p/l/1213520_3-yardley-london-morning-dew-deodorant-for-women.jpg,Beauty & Hygiene,ITEM1552,kg,900,655,Stores-WH
Item,Morning Dew Deodorant - For Women,675,https://www.bigbasket.com/media/uploads/p/l/1213513_1-yardley-london-morning-dew-deodorant-for-women.jpg,Beauty & Hygiene,ITEM1553,kg,675,544,Stores-WH
Item,Refreshing Body Spray for Women - Morning Dew,225,https://www.bigbasket.com/media/uploads/p/l/40016522_4-yardley-london-refreshing-body-spray-morning-dew-for-women.jpg,Beauty & Hygiene,ITEM1554,kg,225,801,Stores-WH
Item,Morning Dew Deodorant For Women,450,https://www.bigbasket.com/media/uploads/p/l/1208946_3-yardley-london-morning-dew-deodorant-for-women.jpg,Beauty & Hygiene,ITEM1555,kg,450,734,Stores-WH
Item,Quinoa Muesli - With Nuts & Seeds,210,https://www.bigbasket.com/media/uploads/p/l/1205928_2-gooddiet-quinoa-muesli-with-nuts-seeds.jpg,Gourmet & World Food,ITEM1556,kg,210,694,Stores-WH
Item,Quinoa Muesli - With Nuts & Seeds,389,https://www.bigbasket.com/media/uploads/p/l/40131422_10-gooddiet-quinoa-muesli-with-nuts-seeds.jpg,Snacks & Branded Foods,ITEM1557,kg,389,886,Stores-WH
Item,Quinoa Muesli - With Nuts & Seeds,35,https://www.bigbasket.com/media/uploads/p/l/40131423_5-gooddiet-quinoa-muesli-with-nuts-seeds.jpg,Snacks & Branded Foods,ITEM1558,kg,35,600,Stores-WH
Item,Popular Plastic Strip Bucket - Blue,349,https://www.bigbasket.com/media/uploads/p/l/40172184_6-bb-home-popular-plastic-strip-bucket-blue.jpg,Cleaning & Household,ITEM1559,kg,349,684,Stores-WH
Item,Popular Plastic Strip Bucket - Blue,299,https://www.bigbasket.com/media/uploads/p/l/40172182_8-bb-home-popular-plastic-strip-bucket-blue.jpg,Cleaning & Household,ITEM1560,kg,299,912,Stores-WH
Item,Handmade Bhujia Sev+Namkeen Aloo Bhujia-Mint Masala+Namkeen Khatta Meetha(150 g),147,https://www.bigbasket.com/media/uploads/p/l/1213552_1-tasties-handmade-bhujia-sevnamkeen-aloo-bhujia-mint-masalanamkeen-khatta-meetha150-g.jpg,Snacks & Branded Foods,ITEM1561,kg,147,663,Stores-WH
Item,"Disposable Face Mask - Melt Blown, 3 Ply",357,https://www.bigbasket.com/media/uploads/p/l/1216904_1-mirabelle-disposable-face-mask-melt-blown-3-ply.jpg,Beauty & Hygiene,ITEM1562,kg,357,229,Stores-WH
Item,"Disposable Face Mask - Melt Blown, 3 Ply",119,https://www.bigbasket.com/media/uploads/p/l/40216061_1-mirabelle-disposable-face-mask-melt-blown-3-ply.jpg,Beauty & Hygiene,ITEM1563,kg,119,700,Stores-WH
Item,Tan Removal Orange Face Wash,79,https://www.bigbasket.com/media/uploads/p/l/40111643_7-himalaya-tan-removal-orange-face-wash.jpg,Beauty & Hygiene,ITEM1564,kg,79,350,Stores-WH
Item,Tan Removal Orange Face Wash,140,https://www.bigbasket.com/media/uploads/p/l/40111644_5-himalaya-tan-removal-orange-face-wash.jpg,Beauty & Hygiene,ITEM1565,kg,140,183,Stores-WH
Item,"Oil in Lotion - Dry Skin, Rose & Argan Oil",275,https://www.bigbasket.com/media/uploads/p/l/40148108_1-nivea-oil-in-lotion-rose-argan-oil-for-dry-skin.jpg,Beauty & Hygiene,ITEM1566,kg,275,596,Stores-WH
Item,"Oil in Lotion - Dry Skin, Rose & Argan Oil, 24hrs Long Lasting Moisturization",425,https://www.bigbasket.com/media/uploads/p/l/40148109_6-nivea-body-lotion-for-dry-skin-with-rose-argan-oil.jpg,Beauty & Hygiene,ITEM1567,kg,425,810,Stores-WH
Item,Lip Love Chapstick - Insta Pink,150,https://www.bigbasket.com/media/uploads/p/l/40147018_1-lakme-lip-love-chapstick-insta-pink.jpg,Beauty & Hygiene,ITEM1568,kg,150,84,Stores-WH
Item,Moong Dal/Hesaru Bele,90,https://www.bigbasket.com/media/uploads/p/l/40159896_2-super-saver-moong-dal.jpg,"Foodgrains, Oil & Masala",ITEM1569,kg,90,793,Stores-WH
Item,Moong Dal/Hesaru Bele,180,https://www.bigbasket.com/media/uploads/p/l/40159894_2-super-saver-moong-dal.jpg,"Foodgrains, Oil & Masala",ITEM1570,kg,180,929,Stores-WH
Item,Choco Chip Cookies,180,https://www.bigbasket.com/media/uploads/p/l/1212944_2-unibic-choco-chip-cookies.jpg,Snacks & Branded Foods,ITEM1571,kg,180,589,Stores-WH
Item,Cookies - Chocolate Chip,55,https://www.bigbasket.com/media/uploads/p/l/267154_3-unibic-cookies-chocolate-chip.jpg,Snacks & Branded Foods,ITEM1572,kg,55,614,Stores-WH
Item,Cookies - Chocolate Chip,30,https://www.bigbasket.com/media/uploads/p/l/40016293_2-unibic-cookies-chocolate-chip.jpg,Snacks & Branded Foods,ITEM1573,kg,30,579,Stores-WH
Item,Cookies - Chocolate Chip,90,https://www.bigbasket.com/media/uploads/p/l/1204070_2-unibic-cookies-chocolate-chip.jpg,Snacks & Branded Foods,ITEM1574,kg,90,969,Stores-WH
Item,Green Peas,120,https://www.bigbasket.com/media/uploads/p/l/40159907_1-super-saver-green-peas.jpg,"Foodgrains, Oil & Masala",ITEM1575,kg,120,296,Stores-WH
Item,Green Peas/Ona Batani,120,https://www.bigbasket.com/media/uploads/p/l/40159908_4-super-saver-green-peas.jpg,"Foodgrains, Oil & Masala",ITEM1576,kg,120,712,Stores-WH
Item,Green Peas/Ona Batani,53,https://www.bigbasket.com/media/uploads/p/l/40159909_1-super-saver-green-peas.jpg,"Foodgrains, Oil & Masala",ITEM1577,kg,53,326,Stores-WH
Item,Canola Oil,2700,https://www.bigbasket.com/media/uploads/p/l/40162648_2-disano-canola-oil.jpg,Gourmet & World Food,ITEM1578,kg,2700,961,Stores-WH
Item,"Khumni Oval Grater - Silver, Stainless Steel",169,https://www.bigbasket.com/media/uploads/p/l/40117698_1-kvg-grater-stainless-steel-oval-khumni.jpg,"Kitchen, Garden & Pets",ITEM1579,kg,169,863,Stores-WH
Item,Chickpeas,165,https://www.bigbasket.com/media/uploads/p/l/40200824_3-happychef-chickpeas.jpg,Gourmet & World Food,ITEM1580,kg,165,475,Stores-WH
Item,"Dry Dates/Kharjura - Chuwara, Kharik",400,https://www.bigbasket.com/media/uploads/p/l/40018889_4-bb-royal-dry-dates-chuwara-kharik.jpg,"Foodgrains, Oil & Masala",ITEM1581,kg,400,694,Stores-WH
Item,"Red Velvet Sandwich Biscuit - Limited Edition, Yummy Treat",20,https://www.bigbasket.com/media/uploads/p/l/40242232_1-cadbury-oreo-red-velvet-sandwich-biscuit-limited-edition-yuly-treat.jpg,Snacks & Branded Foods,ITEM1582,kg,20,538,Stores-WH
Item,"Red Velvet Sandwich Biscuit - Limited Edition, Yummy Treat",40,https://www.bigbasket.com/media/uploads/p/l/40242233_1-cadbury-oreo-red-velvet-sandwich-biscuit-limited-edition-yuly-treat.jpg,Snacks & Branded Foods,ITEM1583,kg,40,595,Stores-WH
Item,"Red Velvet Sandwich Biscuit - Limited Edition, Yummy Treat",120,https://www.bigbasket.com/media/uploads/p/l/1221282_1-cadbury-oreo-red-velvet-sandwich-biscuit-limited-edition-yuly-treat.jpg,Snacks & Branded Foods,ITEM1584,kg,120,716,Stores-WH
